,latitud,longitud
1386,-2.18842149653912,-79.8920685052872
1387,-2.18842149653912,-79.8920524120331
1388,-2.18843757805557,-79.8920524120331
1389,-2.18844025830828,-79.8920255899429
1390,-2.18842149653912,-79.8920094966888
1391,-2.18844561881372,-79.892028272152
1392,-2.18844829906642,-79.8920068144798
1393,-2.18845633982453,-79.8919987678528
1394,-2.188442938561,-79.8919799923897
1395,-2.18846438058259,-79.8919799923897
1396,-2.18845097931913,-79.8919424414635
1397,-2.18846170032991,-79.8919451236725
1398,-2.18848582260386,-79.8919317126274
1399,-2.18846170032991,-79.8919075727463
1400,-2.18848046209856,-79.8919102549553
1401,-2.1884724213406,-79.8918807506561
1402,-2.18849654361439,-79.8918887972832
1403,-2.188499223867,-79.8918700218201
1404,-2.1884885028565,-79.8918458819389
1405,-2.18850190411962,-79.891853928566
1406,-2.18850726462482,-79.8918244242668
1407,-2.18849118310913,-79.8918324708939
1408,-2.18851530538261,-79.8918110132217
1409,-2.188499223867,-79.8917922377587
1410,-2.1885179856352,-79.8917922377587
1411,-2.1885287066455,-79.8917707800865
1412,-2.18850726462482,-79.8917707800865
1413,-2.18851262513002,-79.8917493224144
1414,-2.18853406715061,-79.8917439579964
1415,-2.18854210790825,-79.8917198181152
1416,-2.18853138689805,-79.8917278647423
1417,-2.18853406715061,-79.8916929960251
1418,-2.18856086967591,-79.8916929960251
1419,-2.18856086967591,-79.8917117714882
1420,-2.18856623018091,-79.891676902771
1421,-2.18855818942339,-79.891668856144
1422,-2.18857159068589,-79.8916581273079
1423,-2.18856086967591,-79.8916447162628
1424,-2.18856086967591,-79.8916178941727
1425,-2.18857695119085,-79.8916232585907
1426,-2.18857963144334,-79.8916018009186
1427,-2.18857159068589,-79.8915830254555
1428,-2.1885823116958,-79.8915830254555
1429,-2.18859035245318,-79.8915615677834
1430,-2.18859839321052,-79.8915722966194
1431,-2.18859839321052,-79.8915508389473
1432,-2.18859303270563,-79.8915213346481
1433,-2.18860107346296,-79.8915293812752
1434,-2.18861179447266,-79.8915052413941
1435,-2.18859839321052,-79.891494512558
1436,-2.18861715497747,-79.8914837837219
1437,-2.18860375371539,-79.8914784193039
1438,-2.18861983522988,-79.8914650082588
1439,-2.18860107346296,-79.8914569616318
1440,-2.18862519573468,-79.8914569616318
1441,-2.18862251548228,-79.8914408683777
1442,-2.18863055623944,-79.8914408683777
1443,-2.18863055623944,-79.8914247751236
1444,-2.18862519573468,-79.8914140462876
1445,-2.18862519573468,-79.8913952708244
1446,-2.18864395750129,-79.8913952708244
1447,-2.18865199825835,-79.8913791775704
1448,-2.18864127724894,-79.8913604021073
1449,-2.18866003901535,-79.8913550376892
1450,-2.188649318006,-79.8913362622261
1451,-2.18865199825835,-79.891312122345
1452,-2.18867344027693,-79.8913308978081
1453,-2.18867612052924,-79.891306757927
1454,-2.18865467851068,-79.8912853002548
1455,-2.18866539952,-79.8912450671196
1456,-2.18868148103382,-79.8912611603737
1457,-2.18869220204295,-79.8912477493286
1458,-2.18869488229522,-79.8912128806114
1459,-2.18868684153839,-79.8912262916565
1460,-2.18868684153839,-79.8911967873573
1461,-2.18870560330425,-79.8911914229393
1462,-2.18871900456542,-79.8911619186402
1463,-2.1887082835565,-79.891145825386
1464,-2.18871364406097,-79.8911243677139
1465,-2.18872168481764,-79.89113509655
1466,-2.18872972557428,-79.8911163210869
1467,-2.18872972557428,-79.8910814523697
1468,-2.18873508607867,-79.8910814523697
1469,-2.18874848733959,-79.8910680413246
1470,-2.18873508607867,-79.8910439014435
1471,-2.18874044658305,-79.8910197615623
1472,-2.18875920834823,-79.8910358548165
1473,-2.18875920834823,-79.8910090327263
1474,-2.18875384784392,-79.8909822106362
1475,-2.18878065036529,-79.8909929394722
1476,-2.18878065036529,-79.8909741640091
1477,-2.18877797011319,-79.8909473419189
1478,-2.18877260960893,-79.8909178376198
1479,-2.18878601086951,-79.890952706337
1480,-2.18878601086951,-79.8909205198288
1481,-2.18880745288618,-79.8909071087837
1482,-2.18878065036529,-79.8908776044846
1483,-2.18880209238205,-79.8908749222755
1484,-2.1887940516258,-79.8908427357674
1485,-2.18881281339031,-79.8908641934395
1486,-2.18882085414645,-79.8908481001854
1487,-2.18881281339031,-79.8908239603043
1488,-2.18881281339031,-79.8907971382141
1489,-2.18883425540659,-79.8908159136772
1490,-2.18883693565861,-79.8907917737961
1491,-2.18883157515458,-79.8907622694969
1492,-2.18884497641463,-79.890767633915
1493,-2.18885033691861,-79.8907515406609
1494,-2.18885837767456,-79.8907274007797
1495,-2.18884497641463,-79.8907005786896
1496,-2.18886909868242,-79.8907139897347
1497,-2.18886909868242,-79.8906898498535
1498,-2.18885569742258,-79.8906603455544
1499,-2.18887713943827,-79.8906710743904
1500,-2.18888249994214,-79.8906630277634
1501,-2.18886909868242,-79.8906308412552
1502,-2.1888798196902,-79.890601336956
1503,-2.18891198271309,-79.8906067013741
1504,-2.18891466296497,-79.8905745148659
1505,-2.18889858145364,-79.8905745148659
1506,-2.18890394195743,-79.8905423283577
1507,-2.1889200234687,-79.8905503749848
1508,-2.1889361049798,-79.8905369639397
1509,-2.18892806422427,-79.8905208706856
1510,-2.18892806422427,-79.8904860019684
1511,-2.1889361049798,-79.8905020952225
1512,-2.1889468259871,-79.8904752731323
1513,-2.18893878523163,-79.8904404044151
1514,-2.18894950623891,-79.8904457688332
1515,-2.18895754699433,-79.8904243111611
1516,-2.18894414573528,-79.8903921246529
1517,-2.18896558774969,-79.8903974890709
1518,-2.18897362850501,-79.8903706669808
1519,-2.18896826800147,-79.8903492093086
1520,-2.1889870297638,-79.8903438448906
1521,-2.18898434951205,-79.8903197050095
1522,-2.18899239026728,-79.8903197050095
1523,-2.18899239026728,-79.8902902007103
1524,-2.18900043102245,-79.8902955651283
1525,-2.18900579152589,-79.8902767896652
1526,-2.18899507051902,-79.8902580142021
1527,-2.18902187303607,-79.8902580142021
1528,-2.1890111520293,-79.890233874321
1529,-2.18902187303607,-79.890233874321
1530,-2.18902455328775,-79.8902150988579
1531,-2.18901919278438,-79.8901990056038
1532,-2.18904331504937,-79.8901936411858
1533,-2.18903527429442,-79.8901695013046
1534,-2.18905135580428,-79.8901695013046
1535,-2.18903795454607,-79.8901453614235
1536,-2.18905671630753,-79.8901453614235
1537,-2.18906207681076,-79.8901265859604
1538,-2.18905671630753,-79.8901212215424
1539,-2.18905671630753,-79.8900943994522
1540,-2.18906743731397,-79.8900997638703
1541,-2.18907011756557,-79.8900783061981
1542,-2.18906207681076,-79.890062212944
1543,-2.18908351882348,-79.890062212944
1544,-2.18908887932662,-79.8900434374809
1545,-2.18909155957817,-79.8900139331818
1546,-2.18907815832034,-79.8900112509727
1547,-2.18908351882348,-79.8899871110916
1548,-2.1891049608359,-79.8899951577187
1549,-2.18911032133895,-79.8899683356285
1550,-2.1891049608359,-79.8899441957474
1551,-2.18912372259652,-79.8899576067925
1552,-2.189115681842,-79.8899737000466
1553,-2.18911300159048,-79.8900032043457
1554,-2.18908619907506,-79.8900219798088
1555,-2.18908619907506,-79.8900327086449
1556,-2.18908887932662,-79.890051484108
1557,-2.18908351882348,-79.8900729417801
1558,-2.18908351882348,-79.8900809884071
1559,-2.18907011756557,-79.8901158571243
1560,-2.18906743731397,-79.8901292681694
1561,-2.18906743731397,-79.8901453614235
1562,-2.1890540360559,-79.8901668190956
1563,-2.1890540360559,-79.8901748657227
1564,-2.18904599530101,-79.8901855945587
1565,-2.18904331504937,-79.8902016878128
1566,-2.18903795454607,-79.8902177810669
1567,-2.18903527429442,-79.890231192112
1568,-2.18903527429442,-79.8902472853661
1569,-2.18902991379109,-79.8902606964111
1570,-2.18901651253269,-79.8902848362923
1571,-2.18901651253269,-79.8902955651283
1572,-2.18901651253269,-79.8903062939644
1573,-2.1890111520293,-79.8903143405914
1574,-2.18900311127418,-79.8903277516365
1575,-2.18899507051902,-79.8903545737267
1576,-2.18899239026728,-79.8903733491898
1577,-2.1889870297638,-79.8903813958168
1578,-2.1889816692603,-79.8903974890709
1579,-2.18897362850501,-79.890413582325
1580,-2.18896558774969,-79.8904323577881
1581,-2.18895754699433,-79.8904484510422
1582,-2.18895486674253,-79.8904699087143
1583,-2.18912372259652,-79.8899361491203
1584,-2.18912104234502,-79.8899173736572
1585,-2.18913712385396,-79.8899120092392
1586,-2.18912372259652,-79.8898985981941
1587,-2.18912372259652,-79.8898905515671
1588,-2.18913444360248,-79.8898905515671
1589,-2.18913980410543,-79.8898637294769
1590,-2.18914516460836,-79.889869093895
1591,-2.18915052511127,-79.8898583650589
1592,-2.18914784485983,-79.8898503184319
1593,-2.18913980410543,-79.8898288607597
1594,-2.18915588561416,-79.8898342251778
1595,-2.18916124611704,-79.8898047208786
1596,-2.18916124611704,-79.8897913098335
1597,-2.18917732762555,-79.8897859454155
1598,-2.18916660661989,-79.8897644877434
1599,-2.18918000787695,-79.8897644877434
1600,-2.18916392636847,-79.8897457122803
1601,-2.18919072888252,-79.8897457122803
1602,-2.18918804863113,-79.8897242546082
1603,-2.18919608938526,-79.8897242546082
1604,-2.18918804863113,-79.8897054791451
1605,-2.18919876963663,-79.8897054791451
1606,-2.18919340913389,-79.8896920681
1607,-2.18920413013935,-79.8896920681
1608,-2.18919072888252,-79.8896625638008
1609,-2.189201449888,-79.8896732926369
1610,-2.18920949064205,-79.8896652460098
1611,-2.18921753139607,-79.8896813392639
1612,-2.18920949064205,-79.889702796936
1613,-2.18920949064205,-79.8897188901901
1614,-2.18920949064205,-79.8897376656532
1615,-2.18918804863113,-79.8897537589073
1616,-2.18918804863113,-79.8897752165795
1617,-2.18917732762555,-79.8898074030876
1618,-2.18916660661989,-79.8898422718048
1619,-2.1892202116474,-79.8896652460098
1620,-2.18920681039071,-79.8896491527558
1621,-2.1892202116474,-79.8896411061287
1622,-2.1892121708934,-79.8896250128746
1623,-2.18923093265267,-79.8896384239197
1624,-2.18923361290398,-79.8896223306656
1625,-2.18923093265267,-79.8896142840386
1626,-2.18923629315529,-79.8895981907845
1627,-2.18923629315529,-79.8895794153214
1628,-2.18924433390915,-79.8895767331123
1629,-2.18925773516551,-79.8895633220673
1630,-2.18925237466299,-79.8895284533501
1631,-2.18926309566802,-79.889520406723
1632,-2.18926041541677,-79.8895364999771
1633,-2.18926577591928,-79.8895043134689
1634,-2.18925773516551,-79.8894855380058
1635,-2.18927113642176,-79.8894721269608
1636,-2.18927381667299,-79.8894935846329
1637,-2.18927381667299,-79.889515042305
1638,-2.18925773516551,-79.8895633220673
1639,-2.18927649692422,-79.8894909024239
1640,-2.18928989818029,-79.8894801735878
1641,-2.18928453767788,-79.8894640803337
1642,-2.18928453767788,-79.8894560337067
1643,-2.18928453767788,-79.8894399404526
1644,-2.18928453767788,-79.8894184827805
1645,-2.18928721792908,-79.8893943428993
1646,-2.18929257843149,-79.8893809318543
1647,-2.18928989818029,-79.8894640803337
1648,-2.18929525868268,-79.8894479870796
1649,-2.18930061918506,-79.8894372582436
1650,-2.18930329943624,-79.8894238471985
1651,-2.18930329943624,-79.8894077539444
1652,-2.18931670069207,-79.8893836140633
1653,-2.18932206119438,-79.8893621563912
1654,-2.18931134018975,-79.8893621563912
1655,-2.18931134018975,-79.889335334301
1656,-2.18931134018975,-79.8893192410469
1657,-2.18932474144552,-79.8893031477928
1658,-2.18932742169666,-79.8892870545387
1659,-2.18933278219891,-79.8892629146576
1660,-2.18934886370559,-79.8892334103584
1661,-2.18934886370559,-79.8892414569855
1662,-2.18934886370559,-79.8892575502396
1663,-2.18934350320338,-79.8892602324486
1664,-2.18934082295227,-79.8892816901207
1665,-2.18933814270116,-79.8892924189568
1666,-2.18933814270116,-79.8892977833748
1667,-2.18933814270116,-79.8893058300018
1668,-2.18933814270116,-79.8893085122109
1669,-2.18933814270116,-79.8893165588379
1670,-2.18933546245004,-79.889329969883
1671,-2.18933010194778,-79.889340698719
1672,-2.18934886370559,-79.8892790079117
1673,-2.18935690445885,-79.8892548680306
1674,-2.18936494521208,-79.8892334103584
1675,-2.18936226496102,-79.8892092704773
1676,-2.18936494521208,-79.8892334103584
1677,-2.18936494521208,-79.8892495036125
1678,-2.18935958470993,-79.8892629146576
1679,-2.18935958470993,-79.8892924189568
1680,-2.18935154395667,-79.8892977833748
1681,-2.18934618345448,-79.8893165588379
1682,-2.18936226496102,-79.8892253637314
1683,-2.18937030571421,-79.8892173171044
1684,-2.1893810267184,-79.8892360925675
1685,-2.18937298596526,-79.8892441391945
1686,-2.18937298596526,-79.8892119526863
1687,-2.18937298596526,-79.8891985416412
1688,-2.18937834646736,-79.8891744017601
1689,-2.1893810267184,-79.889158308506
1690,-2.18939442797354,-79.8891288042069
1691,-2.18939978847557,-79.8891127109528
1692,-2.18939978847557,-79.8890939354897
1693,-2.18940782922856,-79.8890778422356
1694,-2.18941050947954,-79.8890590667725
1695,-2.18941855023249,-79.8890376091004
1696,-2.18942123048347,-79.8890215158463
1697,-2.18942659098538,-79.8890054225922
1698,-2.18943195148729,-79.888981282711
1699,-2.18944267249105,-79.888967871666
1700,-2.18944267249105,-79.8889464139938
1701,-2.18945607374563,-79.8889383673668
1702,-2.18946411449832,-79.8889115452767
1703,-2.18946411449832,-79.8888874053955
1704,-2.18946947500009,-79.8888739943504
1705,-2.18947751575273,-79.8888659477234
1706,-2.18947751575273,-79.8888498544693
1707,-2.18948287625445,-79.8888418078423
1708,-2.18948555650531,-79.8888283967972
1709,-2.189490917007,-79.8888123035431
1710,-2.189490917007,-79.888796210289
1711,-2.18950431826115,-79.8887747526169
1712,-2.18950431826115,-79.8887613415718
1713,-2.18951235901359,-79.8887425661087
1714,-2.18951771951518,-79.8887211084366
1715,-2.1895311207691,-79.8887023329735
1716,-2.18953648127063,-79.8886808753014
1717,-2.18954184177215,-79.8886567354202
1718,-2.18954720227365,-79.8886594176293
1719,-2.18955792327657,-79.8886406421662
1720,-2.18955792327657,-79.888608455658
1721,-2.18956328377801,-79.8885869979859
1722,-2.18957400478083,-79.8885709047318
1723,-2.18958472578357,-79.8885467648506
1724,-2.18958472578357,-79.8885226249695
1725,-2.18957668503153,-79.8885333538056
1726,-2.18931402044092,-79.8890778422356
1727,-2.18931938094322,-79.8890724778175
1728,-2.18932474144552,-79.8890563845635
1729,-2.18933546245004,-79.8890349268913
1730,-2.18934350320338,-79.8890268802643
1731,-2.18934886370559,-79.8890107870102
1732,-2.18936494521208,-79.888973236084
1733,-2.18936494521208,-79.8889490962029
1734,-2.18937298596526,-79.8889303207398
1735,-2.1893810267184,-79.8889088630676
1736,-2.18939442797354,-79.8888927698136
1737,-2.18939710822455,-79.8888739943504
1738,-2.18940246872657,-79.8888525366783
1739,-2.18941050947954,-79.8888364434242
1740,-2.18941318973053,-79.8888123035431
1741,-2.18941855023249,-79.888785481453
1742,-2.18942927123634,-79.8887720704079
1743,-2.18943731198917,-79.8887479305267
1744,-2.18944267249105,-79.8887211084366
1745,-2.18944535274197,-79.8886996507645
1746,-2.18945071324381,-79.8886728286743
1747,-2.18945875399654,-79.8886513710022
1748,-2.18946947500009,-79.8886379599571
1749,-2.18947751575273,-79.888611137867
1750,-2.18948823675615,-79.8885789513588
1751,-2.18951235901359,-79.8885467648506
1752,-2.18951771951518,-79.8885226249695
1753,-2.18952844051833,-79.8885065317154
1754,-2.18954452202289,-79.8885065317154
1755,-2.18954988252439,-79.8885199427605
1756,-2.18956060352729,-79.8885172605515
1757,-2.1893810267184,-79.8891207575798
1758,-2.18938638722048,-79.8891153931618
1759,-2.1893890674715,-79.8891100287438
1760,-2.18939442797354,-79.8890939354897
1761,-2.18940246872657,-79.8890697956085
1762,-2.18940782922856,-79.8890617489815
1763,-2.18941050947954,-79.8890402913094
1764,-2.18941855023249,-79.8890215158463
1765,-2.18941855023249,-79.8890107870102
1766,-2.18942391073443,-79.8889973759651
1767,-2.18942927123634,-79.888981282711
1768,-2.18943731198917,-79.888967871666
1769,-2.18944535274197,-79.8889517784119
1770,-2.18945339349473,-79.8889195919037
1771,-2.18946143424744,-79.8888981342316
1772,-2.18946679474922,-79.8888739943504
1773,-2.18948019600359,-79.8888471722603
1774,-2.18948555650531,-79.8888230323792
1775,-2.18948823675615,-79.888798892498
1776,-2.18949359725784,-79.888790845871
1777,-2.18949895775951,-79.8887747526169
1778,-2.18950163801033,-79.8887532949448
1779,-2.18951235901359,-79.8887372016907
1780,-2.18952039976598,-79.8887211084366
1781,-2.18952308001676,-79.8886996507645
1782,-2.18952844051833,-79.8886835575104
1783,-2.18953380101987,-79.8886674642563
1784,-2.18954452202289,-79.8886540532112
1785,-2.18954988252439,-79.8886406421662
1786,-2.18955256277512,-79.8886245489121
1787,-2.18956328377801,-79.8886057734489
1788,-2.18957400478083,-79.8885869979859
1789,-2.18958204553289,-79.8885977268219
1790,-2.18958204553289,-79.8885574936867
1791,-2.18958472578357,-79.8885279893875
1792,-2.18956864427943,-79.8885038495064
1793,-2.18955256277512,-79.8885011672974
1794,-2.18931134018975,-79.8890992999077
1795,-2.18931670069207,-79.8890885710716
1796,-2.18931938094322,-79.8890805244446
1797,-2.18932742169666,-79.8890697956085
1798,-2.18933010194778,-79.8890483379364
1799,-2.18934082295227,-79.8890349268913
1800,-2.18934082295227,-79.8890161514282
1801,-2.18934618345448,-79.8890054225922
1802,-2.18934886370559,-79.8889946937561
1803,-2.18936226496102,-79.888975918293
1804,-2.18936494521208,-79.8889571428299
1805,-2.18936762546315,-79.8889410495758
1806,-2.18937566621631,-79.8889169096947
1807,-2.18938638722048,-79.8888981342316
1808,-2.18939174772253,-79.8888874053955
1809,-2.18939174772253,-79.8888766765594
1810,-2.18939710822455,-79.8888471722603
1811,-2.18940514897757,-79.8888310790062
1812,-2.18941050947954,-79.8888096213341
1813,-2.18941586998152,-79.888788163662
1814,-2.18942123048347,-79.8887667059899
1815,-2.18943195148729,-79.8887693881989
1816,-2.18943463173824,-79.8887318372727
1817,-2.18943999224011,-79.8887050151825
1818,-2.18944535274197,-79.8887023329735
1819,-2.18945071324381,-79.8886781930923
1820,-2.18945607374563,-79.8886647820473
1821,-2.18946411449832,-79.8886513710022
1822,-2.18947215525098,-79.8886406421662
1823,-2.18947483550185,-79.8886325955391
1824,-2.18946947500009,-79.888613820076
1825,-2.18947751575273,-79.8885977268219
1826,-2.18948555650531,-79.8885816335678
1827,-2.18949627750867,-79.8885574936867
1828,-2.18950163801033,-79.8885440826416
1829,-2.18951235901359,-79.8885253071785
1830,-2.18952039976598,-79.8885065317154
1831,-2.1865376127006,-79.8978888988495
1832,-2.18665018345349,-79.8975455760956
1833,-2.18673595164049,-79.8972451686859
1834,-2.18683780135619,-79.8969662189484
1835,-2.18693965106496,-79.8966228961945
1836,-2.18705758229807,-79.8963063955307
1837,-2.18698789566145,-79.896537065506
1838,-2.18710046638055,-79.896177649498
1839,-2.18720767658135,-79.8958557844162
1840,-2.18728272371736,-79.8955714702606
1841,-2.1874006549235,-79.8952281475067
1842,-2.18751322561162,-79.8948526382446
1843,-2.18762579629129,-79.8946005105972
1844,-2.19007253132706,-79.8868435621262
1845,-2.19007789182667,-79.8868301510811
1846,-2.19008593257602,-79.886814057827
1847,-2.1900886128258,-79.8868060112
1848,-2.1900886128258,-79.8867899179459
1849,-2.19009129307556,-79.8867791891098
1850,-2.1901020140746,-79.8867604136467
1851,-2.19010469432436,-79.8867416381836
1852,-2.19011005482384,-79.8867174983025
1853,-2.19011541532329,-79.8867094516754
1854,-2.19011809557302,-79.8866879940033
1855,-2.19012077582274,-79.8866799473763
1856,-2.19012345607245,-79.8866719007492
1857,-2.19012881657186,-79.8866638541222
1858,-2.19013149682156,-79.8866558074951
1859,-2.19013685732095,-79.8866423964501
1860,-2.19013953757064,-79.886626303196
1861,-2.19014221782032,-79.8866102099419
1862,-2.19015025856932,-79.8865967988968
1863,-2.19014757831966,-79.8865807056427
1864,-2.19015829931829,-79.8865619301796
1865,-2.19015829931829,-79.8865485191345
1866,-2.19016097956794,-79.8865404725075
1867,-2.19016365981759,-79.8865270614624
1868,-2.19017170056649,-79.8865163326264
1869,-2.1901743808161,-79.8865056037903
1870,-2.19017706106573,-79.8864895105362
1871,-2.19018242156494,-79.8864760994911
1872,-2.19018778206415,-79.8864626884461
1873,-2.19019046231374,-79.886446595192
1874,-2.19019582281292,-79.8864278197289
1875,-2.19020118331207,-79.8864117264748
1876,-2.19020386356164,-79.8863983154297
1877,-2.19020654381121,-79.8863875865936
1878,-2.19020922406077,-79.8863795399666
1879,-2.19021458455987,-79.8863714933396
1880,-2.19021458455987,-79.8863580822945
1881,-2.19022262530849,-79.8863419890404
1882,-2.19022798580755,-79.8863312602043
1883,-2.19023066605709,-79.8863205313683
1884,-2.1902333463066,-79.8863017559052
1885,-2.19024138705512,-79.8862963914871
1886,-2.19024674755411,-79.886280298233
1887,-2.18659892355815,-79.8973953723908
1888,-2.18659624330212,-79.8974221944809
1889,-2.18637110177983,-79.8980900645256
1890,-2.18637646229266,-79.8980686068535
1891,-2.18637914254906,-79.8980525135994
1892,-2.18638986357464,-79.8980203270912
1893,-2.18639254383102,-79.8980095982552
1894,-2.18639790434379,-79.8980015516281
1895,-2.18641130562557,-79.897980093956
1896,-2.18642202665093,-79.8979452252388
1897,-2.1864327476762,-79.8979210853577
1898,-2.1864407884451,-79.8978969454765
1899,-2.18645150947025,-79.8978647589684
1900,-2.18645955023905,-79.8978379368782
1901,-2.18647563177652,-79.897803068161
1902,-2.18648099228898,-79.8977708816528
1903,-2.18648635280141,-79.8977601528168
1904,-2.18649439357002,-79.8977467417717
1905,-2.18649975408242,-79.8977199196816
1906,-2.18650779485097,-79.8977065086365
1907,-2.18651047510713,-79.8976904153824
1908,-2.18651583561946,-79.8976796865463
1909,-2.18661500509412,-79.8973631858826
1910,-2.18655067894914,-79.8975428938866
1911,-2.1865613999735,-79.8975294828415
1912,-2.18660964458215,-79.8973819613457
1913,-2.18661768535011,-79.8973470926285
1914,-2.18656944074171,-79.8975080251694
1915,-2.18653459741248,-79.8976287245751
1916,-2.19024942780359,-79.886266887188
1917,-2.19025478830257,-79.8862561583519
1918,-2.19025478830257,-79.8862347006798
1919,-2.19025746855204,-79.8862293362618
1920,-2.19026282905097,-79.8862159252167
1921,-2.19026550930042,-79.8862051963806
1922,-2.19026818954988,-79.8861971497536
1923,-2.19027355004879,-79.8861864209175
1924,-2.19027623029823,-79.8861730098725
1925,-2.19027891054766,-79.8861595988274
1926,-2.1902815907971,-79.8861515522003
1927,-2.19028695129594,-79.8861408233643
1928,-2.19029499204417,-79.8861140012741
1929,-2.19029767229357,-79.886095225811
1930,-2.19030571304175,-79.886087179184
1931,-2.19030571304175,-79.8860710859299
1932,-2.19031375378989,-79.8860576748848
1933,-2.19032179453798,-79.8860442638397
1934,-2.19032447478734,-79.8860335350037
1935,-2.19032715503668,-79.8860147595406
1936,-2.19032715503668,-79.8860013484955
1937,-2.19033251553536,-79.8859959840775
1938,-2.19033519578471,-79.8859879374504
1939,-2.19033519578471,-79.8859772086144
1940,-2.19034591678199,-79.8859637975693
1941,-2.19034591678199,-79.8859530687332
1942,-2.19035127728062,-79.8859450221062
1943,-2.19035395752992,-79.8859342932701
1944,-2.19035931802851,-79.8859208822251
1945,-2.19036199827779,-79.88590747118
1946,-2.19036467852707,-79.8858940601349
1947,-2.19036467852707,-79.8858886957169
1948,-2.19036735877636,-79.8858779668808
1949,-2.1903727192749,-79.8858645558357
1950,-2.19037539952415,-79.8858538269997
1951,-2.19038076002267,-79.8858430981636
1952,-2.19038612052116,-79.8858323693276
1953,-2.1903888007704,-79.8858162760735
1954,-2.19039416126886,-79.8858028650284
1955,-2.19039952176731,-79.8857814073563
1956,-2.19040756251493,-79.8857706785202
1957,-2.19040756251493,-79.8857572674751
1958,-2.19041292301333,-79.8857411742211
1959,-2.19041292301333,-79.885727763176
1960,-2.19041828351172,-79.8857143521309
1961,-2.19042900450842,-79.8857036232948
1962,-2.19042900450842,-79.8856875300408
1963,-2.19043704525589,-79.8856768012047
1964,-2.19043704525589,-79.8856607079506
1965,-2.19044508600331,-79.8856472969055
1966,-2.1904531267507,-79.8856285214424
1967,-2.19045580699983,-79.8856151103974
1968,-2.19046116749804,-79.8856016993523
1969,-2.19046384774716,-79.8855936527252
1970,-2.19046384774716,-79.8855802416802
1971,-2.19047188849443,-79.8855695128441
1972,-2.19047188849443,-79.885556101799
1973,-2.19047456874353,-79.885545372963
1974,-2.19047456874353,-79.8855292797089
1975,-2.19047724899261,-79.8855239152908
1976,-2.19048260949075,-79.8855105042458
1977,-2.19048528973982,-79.8855024576187
1978,-2.19048796998888,-79.8854917287827
1979,-2.19049065023794,-79.8854836821556
1980,-2.19049601073604,-79.8854809999466
1981,-2.19050137123411,-79.8854675889015
1982,-2.19050405148315,-79.8854541778565
1983,-2.19050941198121,-79.8854434490204
1984,-2.19050941198121,-79.8854273557663
1985,-2.19051745272824,-79.8854085803032
1986,-2.19052281322625,-79.8853898048401
1987,-2.19052281322625,-79.885376393795
1988,-2.19052817372424,-79.885371029377
1989,-2.19053621447117,-79.88536298275
1990,-2.19054157496912,-79.8853522539139
1991,-2.19054425521808,-79.8853388428688
1992,-2.19054693546702,-79.8853307962418
1993,-2.19056301696067,-79.8853012919426
1994,-2.19056301696067,-79.8852691054344
1995,-2.19056837745851,-79.8852664232254
1996,-2.19057373795633,-79.8852503299713
1997,-2.19057909845414,-79.8852396011353
1998,-2.19058177870303,-79.8852261900902
1999,-2.19058445895191,-79.8852100968361
2000,-2.19059249969855,-79.885191321373
2001,-2.19059517994743,-79.8851752281189
2002,-2.19060590094285,-79.8851618170738
2003,-2.19060590094285,-79.8851618170738
2004,-2.19061126144054,-79.8851376771927
2005,-2.19062198243587,-79.8851189017296
2006,-2.19062466268468,-79.8851028084755
2007,-2.1906353836799,-79.8850786685944
2008,-2.19064074417749,-79.8850625753403
2009,-2.19064074417749,-79.8850518465042
2010,-2.19064342442626,-79.8850330710411
2011,-2.1906568256701,-79.885014295578
2012,-2.19065950591886,-79.8849955201149
2013,-2.19066754666509,-79.8849847912789
2014,-2.19067022691384,-79.8849686980248
2015,-2.19067826766001,-79.8849552869797
2016,-2.19067826766001,-79.8849338293076
2017,-2.19068630840614,-79.8849177360535
2018,-2.19069166890355,-79.8849043250084
2019,-2.19069970964962,-79.8848962783814
2020,-2.19069970964962,-79.8848748207092
2021,-2.19070507014696,-79.8848640918732
2022,-2.1907104306443,-79.8848453164101
2023,-2.1907104306443,-79.884823858738
2024,-2.19071847139026,-79.8848184943199
2025,-2.19072383188754,-79.8848077654839
2026,-2.19072651213617,-79.8847997188568
2027,-2.19073187263344,-79.8847809433937
2028,-2.19073723313067,-79.8847702145577
2029,-2.19073991337928,-79.8847568035126
2030,-2.19074259362788,-79.8847487568855
2031,-2.19074527387649,-79.8847407102585
2032,-2.19074795412509,-79.8847272992134
2033,-2.19075599487085,-79.8847219347954
2034,-2.19076135536799,-79.8847058415413
2035,-2.19076135536799,-79.8846924304962
2036,-2.19076135536799,-79.8846709728241
2037,-2.19077207636223,-79.8846656084061
2038,-2.19077475661079,-79.884652197361
2039,-2.19077743685934,-79.8846334218979
2040,-2.1907827973564,-79.8846200108528
2041,-2.19078815785346,-79.8846146464348
2042,-2.19079351835049,-79.8845958709717
2043,-2.19079619859901,-79.8845851421356
2044,-2.1907988788475,-79.8845690488815
2045,-2.190806919593,-79.8845556378365
2046,-2.190806919593,-79.8845368623734
2047,-2.19080959984148,-79.8845234513283
2048,-2.19081764058691,-79.8845154047012
2049,-2.19082032083538,-79.8844993114472
2050,-2.19082836158076,-79.8844912648201
2051,-2.19083372207764,-79.884472489357
2052,-2.19083908257452,-79.8844563961029
2053,-2.19084444307136,-79.8844456672669
2054,-2.19084712331979,-79.8844295740128
